,score,text,token_review
1951,1, 서울 지금 pm 25 30  pm 10 이 47 입니다  공 청기 켜 놓으시고 외출 삼가세요  정부 가 세월호 선장 처럼 국민 다 죽이려고 이딴 기사 계속 내보내고 있습니다  ,"['서울', '지금', 'pm', '25', '30', 'pm', '10', '이', '47', '입니다', '공', '청기', '켜', '놓으시고', '외출', '삼가세요', '정부', '가', '세월호', '선장', '처럼', '국민', '다', '죽이려고', '이딴', '기사', '계속', '내보내고', '있습니다']"
1952,1, 기 리기 ,"['기', '리기']"
1953,0, 경기 북 북도 엄청 안 좋구먼 뭔 소리 하는지 몰겠네 ,"['경기', '북', '북도', '엄청', '안', '좋구먼', '뭔', '소리', '하는지', '몰겠네']"
1954,0, 제발 숨 좀 쉬 고 살자  ,"['제발', '숨', '좀', '쉬', '고', '살자']"
1955,0, 어디 동네 가 깨끗  ,"['어디', '동네', '가', '깨끗']"
1956,1, 공 기질 이 좋다고  ㅅㅂ 여기 안동 인데 초미세먼지 50 이 넘는다 단양 은 100 이 넘고 있다 서울 만 좋으면 끝 이냐  월요일 정식 으로 민원 넣을 거 다 편파 예보 에 오 보 쩐다 이딴 식 으로 예보 할 거 면 앞 으로 서울 만 해 라 ㅅㅂ 어차피 비 와도 서울 만 안 오면 전국 이 맑음 이고 눈 와도 서울 만 안 오면 맑음 이 잖아  전국 날씨예보 란 표현 도 하지 마라 서울 만 한국인 골 때린 나라 ,"['공', '기질', '이', '좋다고', 'ㅅㅂ', '여기', '안동', '인데', '초미세먼지', '50', '이', '넘는다', '단양', '은', '100', '이', '넘고', '있다', '서울', '만', '좋으면', '끝', '이냐', '월요일', '정식', '으로', '민원', '넣을', '거', '다', '편파', '예보', '에', '오', '보', '쩐다', '이딴', '식', '으로', '예보', '할', '거', '면', '앞', '으로', '서울', '만', '해', '라', 'ㅅㅂ', '어차피', '비', '와도', '서울', '만', '안', '오면', '전국', '이', '맑음', '이고', '눈', '와도', '서울', '만', '안', '오면', '맑음', '이', '잖아', '전국', '날씨예보', '란', '표현', '도', '하지', '마라', '서울', '만', '한국인', '골', '때린', '나라']"
1957,0, 미세먼지  안 좋은데   좋음 보통 이라니  휴  ,"['미세먼지', '안', '좋은데', '좋음', '보통', '이라니', '휴']"
1958,0, 울 동네 는 나쁨 뜨는데 외국 기상 방송 인가  ,"['울', '동네', '는', '나쁨', '뜨는데', '외국', '기상', '방송', '인가']"
1959,0, 우리 동네 만 하늘 이 회색 인가요  창문 못 열고 산 게 며칠 째  환기 좀 속 시원하게 하고 싶다 호흡기 가 ㅜㅜ 약해서  저 는 살기 위 해서라도 이민 진지하게 고민 중  ,"['우리', '동네', '만', '하늘', '이', '회색', '인가요', '창문', '못', '열고', '산', '게', '며칠', '째', '환기', '좀', '속', '시원하게', '하고', '싶다', '호흡기', '가', 'ㅜㅜ', '약해서', '저', '는', '살기', '위', '해서라도', '이민', '진지하게', '고민', '중']"
1960,1, 이건 뭐 욕먹을 거 알면서 보통  깨끗이 라고 주둥아리 날리냐  적패  언론 차단  지금 이 더 심하다  어디서 날씨 로 구라 치고 다녀 ,"['이건', '뭐', '욕먹을', '거', '알면서', '보통', '깨끗이', '라고', '주둥아리', '날리냐', '적패', '언론', '차단', '지금', '이', '더', '심하다', '어디서', '날씨', '로', '구라', '치고', '다녀']"
1961,1, 지금 매우 나쁨인 상태 인데 기사 로 사기 치네 ;;; 다 들 믿지 마세요  ,"['지금', '매우', '나쁨인', '상태', '인데', '기사', '로', '사기', '치네', ';;;', '다', '들', '믿지', '마세요']"
1962,1, 없어지면 좋겠네요 민폐 국가 ,"['없어지면', '좋겠네요', '민폐', '국가']"
1963,1, 웃기 고 자빠졌다  미세먼지 가 나쁨인데 뭔 공기 가 깨끗이 야  ㅜㅜ 이 놈 은 산 소통 짊어지 고 있는 모양 이군  개놈  ,"['웃기', '고', '자빠졌다', '미세먼지', '가', '나쁨인데', '뭔', '공기', '가', '깨끗이', '야', 'ㅜㅜ', '이', '놈', '은', '산', '소통', '짊어', '지', '고', '있는', '모양', '이군', '개놈']"
1964,0, 매우 나쁨 뜨는데요  어디가 깨끗  ,"['매우', '나쁨', '뜨는데요', '어디가', '깨끗']"
1965,1, 참내  이 게 깨끗한 거 라고  아주 국민 들 은 가지 고 노는구먼 ᅳᅳ ; ,"['참내', '이', '게', '깨끗한', '거', '라고', '아주', '국민', '들', '은', '가지', '고', '노는구먼', 'ᅳᅳ', ';']"
1966,1, 지금 나쁨이거든 구라쟁이 들 아 ,"['지금', '나쁨이거든', '구라쟁이', '들', '아']"
1967,1, 어휴  ytn 쓰레기 들  공기 는 깨끗 같은 소리 하고 자빠졌네  ,"['어휴', 'ytn', '쓰레기', '들', '공기', '는', '깨끗', '같은', '소리', '하고', '자빠졌네']"
1968,1, 미쳤냐  깨끗  미친 놈 들 인가 ,"['미쳤냐', '깨끗', '미친', '놈', '들', '인가']"
1969,1, 이제 는 이런 것 도 사기 치냐 ㅅㅂ ,"['이제', '는', '이런', '것', '도', '사기', '치냐', 'ㅅㅂ']"
1970,1, 뭔 소리 냐  사기 치 마라 ,"['뭔', '소리', '냐', '사기', '치', '마라']"
1971,1, 문재인 죽어라 ,"['문재인', '죽어라']"
1972,1, 깨끗하단 사람 새끼 들 다 처 먹고 혼자 대라 ,"['깨끗하단', '사람', '새끼', '들', '다', '처', '먹고', '혼자', '대라']"
1973,1, 장난 하나 기르 기 야 ,"['장난', '하나', '기르', '기', '야']"
1974,1, 구라 를 쳐도 시야 를 봐가면서 정도 껏 쳐라  ,"['구라', '를', '쳐도', '시야', '를', '봐가면서', '정도', '껏', '쳐라']"
1975,0, 에고 아이 들 이 냄새 로 도 나쁨이라고 하네요 이건 뭐 조만간 아이 들 이 그림 그려도 마스크 스 고 그릴 것 같은 소름 끼치는 생각 이 들 정도 인데 중국 좀 어찌 해야 하지 않나요 저 어렸을 때 황사 기간 잠깐 이라 그러려니 했지만 매일 인데 한 달도 아니고 지금 부터 내년 봄 때 까지 아이 들 이 놀이터 에서 못 놀고 친구 들 집 이나 아님 방방 같은데 가는데 하루 이틀 이 죠 돈 도 돈 이지만 짜증 나 는 매일 이네 요 전 문 대통령 님 지지 하는데 중국 에 확 한번 뭐라고 했으면 해 요 나쁜 놈 들 ,"['에고', '아이', '들', '이', '냄새', '로', '도', '나쁨이라고', '하네요', '이건', '뭐', '조만간', '아이', '들', '이', '그림', '그려도', '마스크', '스', '고', '그릴', '것', '같은', '소름', '끼치는', '생각', '이', '들', '정도', '인데', '중국', '좀', '어찌', '해야', '하지', '않나요', '저', '어렸을', '때', '황사', '기간', '잠깐', '이라', '그러려니', '했지만', '매일', '인데', '한', '달도', '아니고', '지금', '부터', '내년', '봄', '때', '까지', '아이', '들', '이', '놀이터', '에서', '못', '놀고', '친구', '들', '집', '이나', '아님', '방방', '같은데', '가는데', '하루', '이틀', '이', '죠', '돈', '도', '돈', '이지만', '짜증', '나', '는', '매일', '이네', '요', '전', '문', '대통령', '님', '지지', '하는데', '중국', '에', '확', '한번', '뭐라고', '했으면', '해', '요', '나쁜', '놈', '들']"
1976,0, 공기 깨끗  제목 보고 리플 보러 들어옴 ㅋㅋ ,"['공기', '깨끗', '제목', '보고', '리플', '보러', '들어옴', 'ㅋㅋ']"
1977,0, 이 정도 를 그냥 깨끗이 라고 말 해야 하는구나  뿌옇구먼  ,"['이', '정도', '를', '그냥', '깨끗이', '라고', '말', '해야', '하는구나', '뿌옇구먼']"
1978,0, 내 가 음주 3 범 한테 사고 당 해봐서 아는데 진짜 열 받음 우린 정차 중 이었고 뒤 에서 80 킬로 로 받았는데 내 가 살았음 진짜 얼마나 다행 이고 그 새 기 죽 이고 싶던지  나중 에 사과 하러 왔는데 쳐다도 안 봤었음 그런 애 들 이 수두 룩 한 데 이사회 법 이 참 잘 못 됐다고 생각 합니다  ,"['내', '가', '음주', '3', '범', '한테', '사고', '당', '해봐서', '아는데', '진짜', '열', '받음', '우린', '정차', '중', '이었고', '뒤', '에서', '80', '킬로', '로', '받았는데', '내', '가', '살았음', '진짜', '얼마나', '다행', '이고', '그', '새', '기', '죽', '이고', '싶던지', '나중', '에', '사과', '하러', '왔는데', '쳐다도', '안', '봤었음', '그런', '애', '들', '이', '수두', '룩', '한', '데', '이사회', '법', '이', '참', '잘', '못', '됐다고', '생각', '합니다']"
1979,0, 뭔 몇 회 이상 시 처벌 이냐  처음 음주 면 사람 죽 을 가능성 없다는 건지  운전 이 생업 이고 나발 이고 최초 적발 시 면 허영 구 박탈  살인 미수 로 처벌 해봐라  음주운전 90 퍼 는 감소 할 거 다  피해자 들 보면 그저 안타까울 뿐 이다 ,"['뭔', '몇', '회', '이상', '시', '처벌', '이냐', '처음', '음주', '면', '사람', '죽', '을', '가능성', '없다는', '건지', '운전', '이', '생업', '이고', '나발', '이고', '최초', '적발', '시', '면', '허영', '구', '박탈', '살인', '미수', '로', '처벌', '해봐라', '음주운전', '90', '퍼', '는', '감소', '할', '거', '다', '피해자', '들', '보면', '그저', '안타까울', '뿐', '이다']"
1980,0, 국회의원 들 이 음주 전과자 인데 법 을 고칠 리가 있나  박용진 이용주 등등 ,"['국회의원', '들', '이', '음주', '전과자', '인데', '법', '을', '고칠', '리가', '있나', '박용진', '이용주', '등등']"
1981,0, 배우 김지수  가수 호란 잊지 말 자  ,"['배우', '김지수', '가수', '호란', '잊지', '말', '자']"
1982,0, 음주 광고 가 문제 가 아니고 방송사 마다 먹방 음주 방 장난 아님 술 못 먹는 사람 루저 된 느낌 받을 정도 다 0 내 친구 가 음주운전 상습 인데 말려도 도망가 버렸다가 몰래 차 끌 고 가버린다  삼진 아웃  면허 정지  취소 다 걸렸지만 사고 난 적 없다고 자신 하더라  죽으려면 너 혼자 죽으라 해도 소용없다  법 을 강하게 해서 스스로 겁 이 나야 안 하지 이건 법 이 물이 니  에 효 ,"['음주', '광고', '가', '문제', '가', '아니고', '방송사', '마다', '먹방', '음주', '방', '장난', '아님', '술', '못', '먹는', '사람', '루저', '된', '느낌', '받을', '정도', '다', '0', '내', '친구', '가', '음주운전', '상습', '인데', '말려도', '도망가', '버렸다가', '몰래', '차', '끌', '고', '가버린다', '삼진', '아웃', '면허', '정지', '취소', '다', '걸렸지만', '사고', '난', '적', '없다고', '자신', '하더라', '죽으려면', '너', '혼자', '죽으라', '해도', '소용없다', '법', '을', '강하게', '해서', '스스로', '겁', '이', '나야', '안', '하지', '이건', '법', '이', '물이', '니', '에', '효']"
1983,1, 윤창 호 법 통과 안 시키는 국제 의원 새끼 들 부터 직무 태만 으로 감옥 에 처 넣었으면 좋겠다 ,"['윤창', '호', '법', '통과', '안', '시키는', '국제', '의원', '새끼', '들', '부터', '직무', '태만', '으로', '감옥', '에', '처', '넣었으면', '좋겠다']"
1984,0, 법 이 약해서 그래 ,"['법', '이', '약해서', '그래']"
1985,1, 음주운전 처벌 강화 법 안 만드는 이유  뻔하잖아요  의원 이란 작자 들 도 일부 음주운전 한 인간 들 있을 건데 처벌 강화하면 이 인간 들 음주운전 못 하니까 너 무 들 위해 서 안 만드는 거지  어디 국민생각 하는 것 들 인가요  혈세 가 아깝다  ,"['음주운전', '처벌', '강화', '법', '안', '만드는', '이유', '뻔하잖아요', '의원', '이란', '작자', '들', '도', '일부', '음주운전', '한', '인간', '들', '있을', '건데', '처벌', '강화하면', '이', '인간', '들', '음주운전', '못', '하니까', '너', '무', '들', '위해', '서', '안', '만드는', '거지', '어디', '국민생각', '하는', '것', '들', '인가요', '혈세', '가', '아깝다']"
1986,1, 음주운전 은 하던 애 들 이 계속 함  첨부 터 안 했던 사람 들 은 안 하더라  민생 관련 법안 은 좀 빨리 통과 시켜라 국회 폐기물 들 아  일 안 하지 진짜  14 주 연속  내 어느 특정 정당 지지 안 하려다가도 이런 기사 보면 화나서 지지 하게 되 더 라고  난 14분 만 농땡 이 쳐도 잘릴 텐데  ,"['음주운전', '은', '하던', '애', '들', '이', '계속', '함', '첨부', '터', '안', '했던', '사람', '들', '은', '안', '하더라', '민생', '관련', '법안', '은', '좀', '빨리', '통과', '시켜라', '국회', '폐기물', '들', '아', '일', '안', '하지', '진짜', '14', '주', '연속', '내', '어느', '특정', '정당', '지지', '안', '하려다가도', '이런', '기사', '보면', '화나서', '지지', '하게', '되', '더', '라고', '난', '14분', '만', '농땡', '이', '쳐도', '잘릴', '텐데']"
1987,1, 죽으려면 혼자 죽지  왜 술 처 먹고 딴 사람 을 죽이는데  지두 죽지  왜 지만 살 아  한 번 두 번 안 걸리고 음주운전 하니 신났지  음주운전 은 자살 행위 가 아니라 엄연한 살  인  행  위   우리나라 너무 솜방망이 처벌  ,"['죽으려면', '혼자', '죽지', '왜', '술', '처', '먹고', '딴', '사람', '을', '죽이는데', '지두', '죽지', '왜', '지만', '살', '아', '한', '번', '두', '번', '안', '걸리고', '음주운전', '하니', '신났지', '음주운전', '은', '자살', '행위', '가', '아니라', '엄연한', '살', '인', '행', '위', '우리나라', '너무', '솜방망이', '처벌']"
1988,0, 요즘 은 차 사고 나면 다 보험사 끼리 처리 하고 가해자 얼굴 도 보기 힘들더라 아버지 사고 나서 차는 거의 폐차 수준 에 갈비뼈 부러지시고 몇 달 을 입원 했는데 사고 낸 아줌마 얼굴 도 안 비추던데  음주운전 사고 시 일반 사고 보다 두 배 이상 가중 처벌 하 는 법 이 생겼으면 좋겠다 ,"['요즘', '은', '차', '사고', '나면', '다', '보험사', '끼리', '처리', '하고', '가해자', '얼굴', '도', '보기', '힘들더라', '아버지', '사고', '나서', '차는', '거의', '폐차', '수준', '에', '갈비뼈', '부러지시고', '몇', '달', '을', '입원', '했는데', '사고', '낸', '아줌마', '얼굴', '도', '안', '비추던데', '음주운전', '사고', '시', '일반', '사고', '보다', '두', '배', '이상', '가중', '처벌', '하', '는', '법', '이', '생겼으면', '좋겠다']"
1989,0, 음주운전 뿐 아니라 음주 관련 사건 사고 는 엄중 처벌 이 마땅하다  혈중 알코올 농도 기준 미달 로 훈방  심신 미약  개 풀 뜯어 먹으라 그래라  ,"['음주운전', '뿐', '아니라', '음주', '관련', '사건', '사고', '는', '엄중', '처벌', '이', '마땅하다', '혈중', '알코올', '농도', '기준', '미달', '로', '훈방', '심신', '미약', '개', '풀', '뜯어', '먹으라', '그래라']"
1990,0, 음주운전 살인죄 법 제화 ,"['음주운전', '살인죄', '법', '제화']"
1991,1, 국회의원 들 이 음주 난무 하는데 이딴 법 을 강화 할리 가 있겠소  이미 이 나라 는 글렀다  자기 들 을 대변 하는 기관 이지  ,"['국회의원', '들', '이', '음주', '난무', '하는데', '이딴', '법', '을', '강화', '할리', '가', '있겠소', '이미', '이', '나라', '는', '글렀다', '자기', '들', '을', '대변', '하는', '기관', '이지']"
1992,0, 술 처 먹고 운전대 잡으면 벌금 1억 씩 쌔리 야 한다고 본다 ,"['술', '처', '먹고', '운전대', '잡으면', '벌금', '1억', '씩', '쌔리', '야', '한다고', '본다']"
1993,1, 고의 살인 인 음주 를 실수 로 보는 미개한 대한민국 의 법 ,"['고의', '살인', '인', '음주', '를', '실수', '로', '보는', '미개한', '대한민국', '의', '법']"
1994,0, 음주운전 은 상습 맞다  내 친구 넘도 면허 취소 되고 다시 따고 또 음주 걸려서 취소 됨 상습 임 ,"['음주운전', '은', '상습', '맞다', '내', '친구', '넘도', '면허', '취소', '되고', '다시', '따고', '또', '음주', '걸려서', '취소', '됨', '상습', '임']"
1995,1, 또 마시고 또 잡는다  그 놈 들 은 사람 새끼 가 아니다  ,"['또', '마시고', '또', '잡는다', '그', '놈', '들', '은', '사람', '새끼', '가', '아니다']"
1996,0, 선거 철 에 의원 후보 들 전과 명단 보면 음주 를 일단 기본 베이스 로 깔고 들어감 ,"['선거', '철', '에', '의원', '후보', '들', '전과', '명단', '보면', '음주', '를', '일단', '기본', '베이스', '로', '깔고', '들어감']"
1997,0, 음주운전 은 한 번 도 안 해본 사람 은 있어도 한 번만 해본 사람 은 없습니다  삼진 아웃 이 아니라 한번 단속 되면 중형 과 함께 영구 적 으로 운전 을 못 하게 해야 합니다  ,"['음주운전', '은', '한', '번', '도', '안', '해본', '사람', '은', '있어도', '한', '번만', '해본', '사람', '은', '없습니다', '삼진', '아웃', '이', '아니라', '한번', '단속', '되면', '중형', '과', '함께', '영구', '적', '으로', '운전', '을', '못', '하게', '해야', '합니다']"
1998,0, 저번 선거 에서 음주운전 경력 은 다 제 치고 찍었지만 다 이빨 로 다 당선 됐더라  우리나라 아직 그 정도 라는 거  음주운전 자 공천 시켜주고 당선 시켜주고  ,"['저번', '선거', '에서', '음주운전', '경력', '은', '다', '제', '치고', '찍었지만', '다', '이빨', '로', '다', '당선', '됐더라', '우리나라', '아직', '그', '정도', '라는', '거', '음주운전', '자', '공천', '시켜주고', '당선', '시켜주고']"
1999,0, 고 3 때 음주운전 차 에 치였는데 경찰 이 일 키우지 말고 단순 접촉 사고 로 처리 하자고 부모님 다그친 게 10년 이 넘었지만 아직도 가슴 이 아프네요  도대체 무슨 직업 을 갖고 있던 사람 이었길래  ,"['고', '3', '때', '음주운전', '차', '에', '치였는데', '경찰', '이', '일', '키우지', '말고', '단순', '접촉', '사고', '로', '처리', '하자', '고', '부모님', '다그친', '게', '10년', '이', '넘었지만', '아직도', '가슴', '이', '아프네요', '도대체', '무슨', '직업', '을', '갖고', '있던', '사람', '이었길래']"
2000,0, 음주운전 에 법 이 약해서 반복 되는 겁니다 항상 사고 가 나고 목숨 을 잃고 나서야 뭐 든지 그 순간 법 을 만들자 또 법 을 통과 시키 자고 시끄러웠다가 또 얼마 지나고 나면 잠잠하고  무엇 이든 예방 이 우선 되어야 함 에도 또 음주운전 은 살인 행위 라는 인식 보다도 음주운전 하시는 분들 또한 재수 가 없어 걸렸다고 생각 하는 정도 로 가볍게 쉽게 생각 하는 듯 반복 됩니다 제발  본인 이 사고 피해자 가 될 수 있 음 을 인식 할 수 있는 반복 적 인 교육 과 법 을 강화해서 사전 에 예방 할 수 있도록 또 단 1회 이상 시 처벌 강화 되어야 합니다 ,"['음주운전', '에', '법', '이', '약해서', '반복', '되는', '겁니다', '항상', '사고', '가', '나고', '목숨', '을', '잃고', '나서야', '뭐', '든지', '그', '순간', '법', '을', '만들자', '또', '법', '을', '통과', '시키', '자고', '시끄러웠다가', '또', '얼마', '지나고', '나면', '잠잠하고', '무엇', '이든', '예방', '이', '우선', '되어야', '함', '에도', '또', '음주운전', '은', '살인', '행위', '라는', '인식', '보다도', '음주운전', '하시는', '분들', '또한', '재수', '가', '없어', '걸렸다고', '생각', '하는', '정도', '로', '가볍게', '쉽게', '생각', '하는', '듯', '반복', '됩니다', '제발', '본인', '이', '사고', '피해자', '가', '될', '수', '있', '음', '을', '인식', '할', '수', '있는', '반복', '적', '인', '교육', '과', '법', '을', '강화해서', '사전', '에', '예방', '할', '수', '있도록', '또', '단', '1회', '이상', '시', '처벌', '강화', '되어야', '합니다']"
2001,1, 시골 가봐라 영감 탱 이 들 밭일 들일하면서 술 외지 게 먹고 경운기 나 포터 끌 고 댕 긴다 ,"['시골', '가봐라', '영감', '탱', '이', '들', '밭일', '들일하면서', '술', '외지', '게', '먹고', '경운기', '나', '포터', '끌', '고', '댕', '긴다']"
2002,0, 음주운전 은 중형 과 무기징역 으로 하루속히 법 개정 해야 됩니다  ,"['음주운전', '은', '중형', '과', '무기징역', '으로', '하루속히', '법', '개정', '해야', '됩니다']"
2003,0, 나도 음주운전 해서 처벌 받은 경력 있지만 또다시 음주운전 하게 되면 어떤 처벌 을 받을지 이미 알 고 있기에 그런 경 각심  술 마실 일 있음 아예 차 키 가져가지도 않음    음주운전 하다 적발 돼서 또다시 음주운전 하는 사람 들 진짜 처벌 이 안 두렵나  술 몇 잔 을 내 인생 과 바꾸고 싶지 않음 죄 를 짓고 벌 을 받았으면 뉘우치고 또다시 이런 일이 없도록 스스로 깨닫길 바랍니다 ,"['나도', '음주운전', '해서', '처벌', '받은', '경력', '있지만', '또다시', '음주운전', '하게', '되면', '어떤', '처벌', '을', '받을지', '이미', '알', '고', '있기에', '그런', '경', '각심', '술', '마실', '일', '있음', '아예', '차', '키', '가져가지도', '않음', '음주운전', '하다', '적발', '돼서', '또다시', '음주운전', '하는', '사람', '들', '진짜', '처벌', '이', '안', '두렵나', '술', '몇', '잔', '을', '내', '인생', '과', '바꾸고', '싶지', '않음', '죄', '를', '짓고', '벌', '을', '받았으면', '뉘우치고', '또다시', '이런', '일이', '없도록', '스스로', '깨닫길', '바랍니다']"
2004,0, 개인 의 양심 에만 기대할 것 이 아니고  음주운전 은 중대 범죄 라는 인식 아래  음주운전 으로 사고 나면 직장 에서는 중 징계 로 처벌 하고 금고 이상 의 형사 처분 도 병행 해서 처벌 해야만이 조금 이라도 줄일 수 있지요  ,"['개인', '의', '양심', '에만', '기대할', '것', '이', '아니고', '음주운전', '은', '중대', '범죄', '라는', '인식', '아래', '음주운전', '으로', '사고', '나면', '직장', '에서는', '중', '징계', '로', '처벌', '하고', '금고', '이상', '의', '형사', '처분', '도', '병행', '해서', '처벌', '해야만이', '조금', '이라도', '줄일', '수', '있지요']"
2005,1, 술 한두 잔 먹어야 운전 잘 된다는 ㅂㅅ 들아 너희 가족 들 이 너 같은 놈 한테 사고 당한다 생각 해봐라 ,"['술', '한두', '잔', '먹어야', '운전', '잘', '된다는', 'ㅂㅅ', '들아', '너희', '가족', '들', '이', '너', '같은', '놈', '한테', '사고', '당한다', '생각', '해봐라']"
2006,1, 평소 멀쩡한 정신 으로 차 몰고 다닐 때 도 내 차가 흉기 가 될 수 있다는 생각 을 항상 하는데  술 한두 잔 은 괜찮겠지라는 사람 들 은 그냥 뇌 가 없는 사람 들 인가  진짜 호 ㅏ 난다  ,"['평소', '멀쩡한', '정신', '으로', '차', '몰고', '다닐', '때', '도', '내', '차가', '흉기', '가', '될', '수', '있다는', '생각', '을', '항상', '하는데', '술', '한두', '잔', '은', '괜찮겠지라는', '사람', '들', '은', '그냥', '뇌', '가', '없는', '사람', '들', '인가', '진짜', '호', 'ㅏ', '난다']"
2007,1, 제발 좀 저런 xx 들 처벌 좀 강화하자  국제 위원 들 아  윤창 호 법도 제발 통과 좀 하고  ,"['제발', '좀', '저런', 'xx', '들', '처벌', '좀', '강화하자', '국제', '위원', '들', '아', '윤창', '호', '법도', '제발', '통과', '좀', '하고']"
2008,1, 음주운전 ㅅㄲ 들 자기 들 이 당해 보면 안 하려나  ,"['음주운전', 'ㅅㄲ', '들', '자기', '들', '이', '당해', '보면', '안', '하려나']"
2009,1, 그 자리 에서 도끼 로 머리 통 을 박살 내 죽여야 멈춘다  ,"['그', '자리', '에서', '도끼', '로', '머리', '통', '을', '박살', '내', '죽여야', '멈춘다']"
2010,1, 헬 조선 에서 법 이 바뀌겠냐  ,"['헬', '조선', '에서', '법', '이', '바뀌겠냐']"
2011,1, 그냥 사형 시켜라 ,"['그냥', '사형', '시켜라']"
2012,1, 대리 운전 써서 주는 돈 보다 음주운전 으로 내는 돈 이 더 많다는 걸 모르는 건지 닭댁알 인지  2 술 처 먹고 운전 하는 개 OOO 놈 들 은 전부 죽여야 해 피하 가족 들 을 외 해서라고 두 사형 집행 하던지 손 모가지 를 잘라야 운전 안 하지 ,"['대리', '운전', '써서', '주는', '돈', '보다', '음주운전', '으로', '내는', '돈', '이', '더', '많다는', '걸', '모르는', '건지', '닭댁알', '인지', '2', '술', '처', '먹고', '운전', '하는', '개', 'OOO', '놈', '들', '은', '전부', '죽여야', '해', '피하', '가족', '들', '을', '외', '해서라고', '두', '사형', '집행', '하던지', '손', '모가지', '를', '잘라야', '운전', '안', '하지']"
2013,1, 술 존나 게 멕 여서 죽여 버려야 함 ,"['술', '존나', '게', '멕', '여서', '죽여', '버려야', '함']"
2014,1, 피해자 가 있어도 계속 하는 저 살인마 OOO 들을 밟아 죽여 버리자 ㅋㅋ ,"['피해자', '가', '있어도', '계속', '하는', '저', '살인마', 'OOO', '들을', '밟아', '죽여', '버리자', 'ㅋㅋ']"
2015,1, 미친 놈 들 운전대 잡기 만 해봐 ,"['미친', '놈', '들', '운전대', '잡기', '만', '해봐']"
2016,1, 음주운전 한 새끼 들 제발 좀 죽어라 ,"['음주운전', '한', '새끼', '들', '제발', '좀', '죽어라']"
2017,1, 음주운전 으로 내 가족 건드려 봐 난 그 자리 서 손목 잘라 준다  눈알 을 파주던가  운전 못 하게 ,"['음주운전', '으로', '내', '가족', '건드려', '봐', '난', '그', '자리', '서', '손목', '잘라', '준다', '눈알', '을', '파주던가', '운전', '못', '하게']"
2018,1, 술 ㅊ 먹으면 꼭지 돌아서 눈 에 뵈는거 없고  지가 무슨 슈퍼맨 이 마냥 영웅 심 이 생기 고 그러나  ㅅㅂ ,"['술', 'ㅊ', '먹으면', '꼭지', '돌아서', '눈', '에', '뵈는거', '없고', '지가', '무슨', '슈퍼맨', '이', '마냥', '영웅', '심', '이', '생기', '고', '그러나', 'ㅅㅂ']"
2019,1, 너 만 뒈지거나 OOO 되면 상관 안 하는데 왜 애먼 사람 이 죽거나 다쳐야 되냐  음주운전 하는 냔 놈 들 다 쓰레기 임 ㅉㅉ ,"['너', '만', '뒈지거나', 'OOO', '되면', '상관', '안', '하는데', '왜', '애먼', '사람', '이', '죽거나', '다쳐야', '되냐', '음주운전', '하는', '냔', '놈', '들', '다', '쓰레기', '임', 'ㅉㅉ']"
2020,1,4만 명 빨리 죽어라  누가 좀 죽여주면 좋겠네  0 술 에 취했다 는 건 다시 말 하면 정신 착란 증 이다 살인 을 할 수도 있는 그러니 음주 사고 음주 범행 은 엄벌 해야 되지 선처 해서는 절대 안 된다 ,"['4만', '명', '빨리', '죽어라', '누가', '좀', '죽여주면', '좋겠네', '0', '술', '에', '취했다', '는', '건', '다시', '말', '하면', '정신', '착란', '증', '이다', '살인', '을', '할', '수도', '있는', '그러니', '음주', '사고', '음주', '범행', '은', '엄벌', '해야', '되지', '선처', '해서는', '절대', '안', '된다']"
2021,0, 잊히지 않는군요  12년 전 음주운전 자 에게 사고 를 당한 뒤 허리 디스크  척추 측만증 으로 현재 까지 통증 과 아픔 으로 몸 도 제대로 완쾌 도 못 한 채 살 고 있다 아들 이 7 살이 있는데  함께 뛰어놀고  축구 도 해주고 싶은데  난 그런 걸 못 해준다 왠냐 면 뛰게 되면 2분 도 못 견디고 마비 가 오기 때문 이다  음주운전 자 는 살인자 나 마찬가지 다  내 가 숨 을 쉬 고 살아있을 뿐 이지 지난 세월 고통 이나 나 의 아픔 그 들 이 알겠는가  음주운전 은 형 을 높게 잡아야 된다 ,"['잊히지', '않는군요', '12년', '전', '음주운전', '자', '에게', '사고', '를', '당한', '뒤', '허리', '디스크', '척추', '측만증', '으로', '현재', '까지', '통증', '과', '아픔', '으로', '몸', '도', '제대로', '완쾌', '도', '못', '한', '채', '살', '고', '있다', '아들', '이', '7', '살이', '있는데', '함께', '뛰어놀고', '축구', '도', '해주고', '싶은데', '난', '그런', '걸', '못', '해준다', '왠', '냐', '면', '뛰게', '되면', '2분', '도', '못', '견디고', '마비', '가', '오기', '때문', '이다', '음주운전', '자', '는', '살인자', '나', '마찬가지', '다', '내', '가', '숨', '을', '쉬', '고', '살아있을', '뿐', '이지', '지난', '세월', '고통', '이나', '나', '의', '아픔', '그', '들', '이', '알겠는가', '음주운전', '은', '형', '을', '높게', '잡아야', '된다']"
